date,NDVI
2025-08-14,0.8518677305989917
2025-08-16,
2025-08-16,0.8158217845078357
2025-08-19,0.6245996228265395
2025-08-21,
2025-08-23,
2025-08-24,
2025-08-26,
2025-08-29,
2025-08-31,
2025-09-02,
2025-09-03,
2025-09-05,
2025-09-05,0.08423106009385439
2025-09-08,0.7032670101418702
2025-09-10,0.33340239867334115
2025-09-12,
2025-09-13,
2025-09-15,
2025-09-15,
2025-09-18,
2025-09-20,
2025-09-22,0.7538812602977062
2025-09-23,
2025-09-25,
2025-09-25,
2025-09-28,0.7840243176400425
2025-09-30,0.21922987127545635
2025-10-02,
2025-10-03,
2025-10-05,
2025-10-05,
2025-10-08,
2025-10-10,
2025-10-12,
2025-10-13,
2025-10-15,0.08609476596026372
2025-10-15,0.07226735866186793
