date,NDVI
2024-09-03,
2024-09-05,0.8600355308326119
2024-09-08,0.8117126918785577
2024-09-10,
2024-09-13,
2024-09-15,
2024-09-18,
2024-09-20,0.8827043061633286
2024-09-23,
2024-09-25,
2024-09-28,0.11050905956549928
2024-09-30,0.8621478905710466
2024-10-03,0.846121950612423
2024-10-05,0.8103687017352726
2024-10-08,
2024-10-10,
2024-10-13,
2024-10-15,
2024-10-18,0.6429967925789891
2024-10-20,
2024-10-23,0.7353475446948309
2024-10-25,0.45344997283092286
2024-10-28,0.6630235361363388
2024-10-30,
2024-11-02,0.15101277123043366
2024-11-04,
2024-11-07,
2024-11-09,
2024-11-12,0.029269035048346038
2024-11-14,
2024-11-17,0.6097567051559409
2024-11-19,0.4689894766814764
2024-11-22,
2024-11-24,0.15952302288362843
2024-11-29,
2024-12-09,
2024-12-12,0.2842131931638235
2024-12-19,
2024-12-22,
2024-12-29,
2025-01-01,-0.0343605533716067
2025-01-08,
2025-01-11,
2025-01-16,0.34425941411016864
2025-01-18,0.37906363431923756
2025-01-21,
2025-01-23,
2025-01-26,
2025-01-28,
2025-01-31,
2025-02-02,
2025-02-05,
2025-02-07,
2025-02-10,0.44419444910291933
2025-02-12,0.0447765257551904
2025-02-15,
2025-02-17,
2025-02-20,0.0573130187530192
2025-02-22,
2025-02-25,0.5509024226504391
2025-02-27,
2025-03-02,
2025-03-04,
2025-03-07,0.1395989820796055
2025-03-09,0.5188217497836217
2025-03-12,
2025-03-14,0.6246111592420859
2025-03-16,0.8438678615342338
2025-03-17,0.8349826858174013
2025-03-19,0.7283274811156615
2025-03-19,0.7416773747951549
2025-03-22,0.7202388392612294
2025-03-24,
2025-03-26,0.34897069600883746
2025-03-27,0.6306397249729975
2025-03-29,0.6969984296129741
2025-03-29,0.704334325792612
2025-04-01,0.5434321972810094
2025-04-03,
2025-04-05,
2025-04-06,
2025-04-08,0.6242066627694914
2025-04-08,
2025-04-11,
2025-04-13,
2025-04-15,0.6746413626135479
2025-04-16,
2025-04-18,
2025-04-18,
2025-04-21,
2025-04-23,
2025-04-25,0.6852057542642462
2025-04-26,
2025-04-28,0.683692092630453
2025-04-28,0.7231519360192937
2025-05-01,
2025-05-03,
2025-05-05,0.7166915430414218
2025-05-06,
2025-05-08,
2025-05-08,
2025-05-11,0.729194825385167
2025-05-13,
2025-05-15,
2025-05-16,0.7437021960995431
2025-05-18,
2025-05-18,
2025-05-21,
2025-05-23,
2025-05-25,
2025-05-28,
2025-05-28,0.3197394841214221
2025-05-31,0.2115778856163427
2025-06-02,
2025-06-04,
2025-06-05,
2025-06-07,0.09366261058426294
2025-06-07,
2025-06-10,
2025-06-12,
2025-06-14,
2025-06-15,0.8431721442689369
2025-06-17,
2025-06-17,
2025-06-20,0.8554243229724755
2025-06-22,
2025-06-24,
2025-06-25,
2025-06-27,
2025-06-30,
2025-07-02,
2025-07-04,0.7332415599012169
2025-07-05,0.8545060107938273
2025-07-07,
2025-07-07,
2025-07-10,
2025-07-12,0.8472899131795515
2025-07-14,0.8476900496937363
2025-07-15,0.8516548677825204
2025-07-17,
2025-07-17,0.8261245248607914
2025-07-20,0.861117897547178
2025-07-22,
2025-07-24,0.8521601927932674
2025-07-25,0.8637860520297206
2025-07-27,0.8300823663518253
2025-07-27,0.8239382857302427
2025-07-30,0.8524938821751306
2025-08-01,0.5511283630235219
2025-08-03,
2025-08-04,0.8343671806935251
2025-08-06,0.866604255258974
2025-08-06,0.8737253913612879
2025-08-09,
2025-08-13,0.797542127715657
2025-08-14,0.8548453972058311
2025-08-16,
2025-08-16,
2025-08-19,0.70652266986351
2025-08-21,
2025-08-23,
2025-08-24,
2025-08-26,
2025-08-29,
2025-08-31,
2025-09-02,
2025-09-03,
2025-09-05,0.08483369316328535
2025-09-05,
2025-09-08,
2025-09-10,
2025-09-12,
2025-09-13,
2025-09-15,
2025-09-15,
2025-09-18,0.3189276884119561
2025-09-20,
2025-09-22,
2025-09-23,0.08890818368372774
2025-09-25,0.4282528710706575
2025-09-25,0.6393304109868774
2025-09-28,
2025-09-30,0.5324589407815195
2025-10-02,
2025-10-03,
2025-10-05,
2025-10-05,
2025-10-08,
2025-10-10,
2025-10-12,
2025-10-13,
2025-10-15,0.056050489824632656
2025-10-15,0.0914602899101469
