date,temperature
2025-05-07,6.857142857142857
2025-05-08,7.142857142857143
2025-05-09,9.571428571428571
2025-05-10,13.0
2025-05-11,14.428571428571429
2025-05-12,17.571428571428573
2025-05-13,16.714285714285715
2025-05-14,10.714285714285714
2025-05-15,12.0
2025-05-16,20.285714285714285
2025-05-17,16.571428571428573
2025-05-18,16.571428571428573
2025-05-19,21.285714285714285
2025-05-20,21.142857142857142
2025-05-21,16.142857142857142
2025-05-22,16.428571428571427
2025-05-23,10.142857142857142
2025-05-24,14.0
2025-05-25,17.142857142857142
2025-05-26,19.142857142857142
2025-05-27,20.0
2025-05-28,18.0
2025-05-29,19.0
2025-05-30,19.857142857142858
2025-05-31,16.571428571428573
2025-06-01,19.857142857142858
2025-06-02,13.285714285714286
2025-06-03,20.142857142857142
2025-06-04,19.428571428571427
2025-06-05,13.428571428571429
2025-06-06,17.428571428571427
2025-06-07,17.142857142857142
2025-06-08,19.857142857142858
2025-06-09,16.0
2025-06-10,17.285714285714285
2025-06-11,12.285714285714286
2025-06-12,16.0
2025-06-13,20.285714285714285
2025-06-14,22.0
2025-06-15,24.857142857142858
2025-06-16,22.0
2025-06-17,16.428571428571427
2025-06-18,18.666666666666668
2025-06-19,14.714285714285714
2025-06-20,19.428571428571427
2025-06-21,13.0
2025-06-22,17.571428571428573
2025-06-23,16.571428571428573
2025-06-25,15.6
2025-06-26,16.714285714285715
2025-06-27,18.285714285714285
2025-06-28,14.714285714285714
2025-06-29,17.0
2025-06-30,19.142857142857142
2025-07-01,23.714285714285715
2025-07-02,24.857142857142858
2025-07-03,20.857142857142858
2025-07-04,19.142857142857142
2025-07-05,17.857142857142858
2025-07-06,14.857142857142858
2025-07-07,17.166666666666668
2025-07-08,16.5
2025-07-09,21.285714285714285
2025-07-10,19.571428571428573
2025-07-11,17.571428571428573
2025-07-12,26.0
2025-07-13,25.857142857142858
2025-07-14,27.428571428571427
2025-07-15,29.0
2025-07-16,28.285714285714285
2025-07-17,28.857142857142858
2025-07-18,26.285714285714285
2025-07-19,26.571428571428573
2025-07-20,27.714285714285715
2025-07-21,26.0
2025-07-22,23.571428571428573
2025-07-23,27.714285714285715
2025-07-24,29.714285714285715
2025-07-25,30.0
2025-07-26,29.142857142857142
2025-07-27,28.285714285714285
2025-07-28,27.285714285714285
2025-07-29,23.714285714285715
2025-07-30,28.428571428571427
2025-07-31,29.428571428571427
2025-08-01,25.428571428571427
2025-08-02,22.714285714285715
2025-08-03,25.571428571428573
2025-08-04,27.857142857142858
2025-08-05,20.714285714285715
2025-08-06,20.285714285714285
2025-08-07,19.428571428571427
2025-08-08,17.857142857142858
2025-08-09,21.857142857142858
2025-08-10,19.857142857142858
2025-08-11,21.428571428571427
2025-08-12,17.0
2025-08-13,20.857142857142858
2025-08-14,22.142857142857142
2025-08-15,22.714285714285715
2025-08-16,17.0
2025-08-17,17.285714285714285
2025-08-18,19.857142857142858
2025-08-19,19.142857142857142
2025-08-20,15.428571428571429
2025-08-21,14.571428571428571
2025-08-22,14.285714285714286
2025-08-23,15.857142857142858
2025-08-24,14.142857142857142
2025-08-25,14.142857142857142
2025-08-26,15.428571428571429
2025-08-27,15.571428571428571
2025-08-28,17.857142857142858
2025-08-29,14.285714285714286
2025-08-30,16.857142857142858
2025-08-31,16.142857142857142
2025-09-01,14.857142857142858
2025-09-02,16.142857142857142
2025-09-03,18.0
2025-09-04,18.857142857142858
2025-09-05,18.285714285714285
2025-09-06,19.285714285714285
2025-09-07,19.142857142857142
2025-09-08,20.285714285714285
2025-09-09,21.0
2025-09-10,20.428571428571427
2025-09-11,21.285714285714285
2025-09-12,15.857142857142858
2025-09-13,16.857142857142858
2025-09-14,15.0
2025-09-15,13.142857142857142
2025-09-16,14.857142857142858
2025-09-17,15.142857142857142
2025-09-18,15.857142857142858
2025-09-19,14.714285714285714
2025-09-20,16.714285714285715
2025-09-21,18.857142857142858
2025-09-22,14.571428571428571
2025-09-23,10.142857142857142
2025-09-24,10.142857142857142
2025-09-25,12.571428571428571
2025-09-26,12.857142857142858
2025-09-27,13.285714285714286
2025-09-28,12.714285714285714
2025-09-29,9.428571428571429
2025-09-30,9.428571428571429
2025-10-01,10.714285714285714
2025-10-02,8.428571428571429
2025-10-03,7.428571428571429
2025-10-04,9.428571428571429
2025-10-05,10.714285714285714
2025-10-06,11.0
2025-10-07,13.0
2025-10-08,12.285714285714286
2025-10-09,13.0
2025-10-10,10.428571428571429
2025-10-11,11.285714285714286
2025-10-12,7.857142857142857
2025-10-13,7.428571428571429
2025-10-14,7.428571428571429
2025-10-15,7.857142857142857
2025-10-16,9.571428571428571
2025-10-17,5.571428571428571
2025-10-18,3.0
2025-10-19,4.857142857142857
2025-10-20,7.0
2025-10-21,7.428571428571429
2025-10-22,6.285714285714286
2025-10-23,6.714285714285714
2025-10-24,8.428571428571429
2025-10-25,11.0
2025-10-26,10.0
2025-10-27,8.0
